152,152,1,1,4,NULL,NULL,5
153,153,1,1,4,NULL,NULL,5
154,154,1,1,4,NULL,NULL,5
155,155,1,1,4,NULL,NULL,5
156,156,1,1,4,NULL,NULL,5
157,157,1,1,4,NULL,NULL,5
158,158,1,1,4,NULL,NULL,5
159,159,1,1,4,NULL,NULL,5
160,160,1,1,4,NULL,NULL,5
161,161,1,1,4,NULL,NULL,5
162,162,1,1,4,NULL,NULL,5
163,163,1,1,4,NULL,NULL,5
164,164,1,1,4,NULL,NULL,5
165,165,1,1,4,NULL,NULL,5
166,166,1,1,4,NULL,NULL,5
167,167,1,1,4,NULL,NULL,5
168,168,1,1,4,NULL,NULL,5
169,169,1,1,4,NULL,NULL,5
170,170,1,1,4,NULL,NULL,5
171,171,1,1,4,NULL,NULL,5
172,172,1,1,4,NULL,NULL,5
173,173,1,1,4,NULL,NULL,5
174,174,1,1,4,NULL,NULL,5
175,175,1,1,4,NULL,NULL,5
176,176,1,1,4,NULL,NULL,5
177,177,1,1,4,NULL,NULL,5
178,178,1,1,4,NULL,NULL,5
179,179,1,1,4,NULL,NULL,5
180,180,1,1,4,NULL,NULL,5
181,181,1,1,4,NULL,NULL,5
182,182,1,1,4,NULL,NULL,5
183,183,1,1,4,NULL,NULL,5
184,184,1,1,4,NULL,NULL,5
185,185,1,1,4,NULL,NULL,5
186,186,1,1,4,NULL,NULL,5
187,187,1,1,4,NULL,NULL,5
188,188,1,1,4,NULL,NULL,5
189,189,1,1,4,NULL,NULL,5
190,190,1,1,4,NULL,NULL,5
191,191,1,1,4,NULL,NULL,5
192,192,1,1,4,NULL,NULL,5
193,193,1,1,4,NULL,NULL,5
194,194,1,1,4,NULL,NULL,5
195,195,1,1,4,NULL,NULL,5
196,196,1,1,4,NULL,NULL,5
197,197,1,1,4,NULL,NULL,5
198,198,1,1,4,NULL,NULL,5
199,199,1,1,4,NULL,NULL,5
200,200,1,1,4,NULL,NULL,5
201,201,1,1,4,NULL,NULL,5
202,202,1,1,4,NULL,NULL,5
203,203,1,1,4,NULL,NULL,5
204,204,1,1,4,NULL,NULL,5
205,205,1,1,4,NULL,NULL,5
206,206,1,1,4,NULL,NULL,5
207,207,1,1,4,NULL,NULL,5
208,208,1,1,4,NULL,NULL,5
209,209,1,1,4,NULL,NULL,5
210,210,1,1,4,NULL,NULL,5
211,211,1,1,4,NULL,NULL,5
212,212,1,1,4,NULL,NULL,5
213,213,1,1,4,NULL,NULL,5
214,214,1,1,4,NULL,NULL,5
215,215,1,1,4,NULL,NULL,5
216,216,1,1,4,NULL,NULL,5
217,217,1,1,4,NULL,NULL,5
218,218,1,1,4,NULL,NULL,5
219,219,1,1,4,NULL,NULL,5
220,220,1,1,4,NULL,NULL,5
221,221,1,1,4,NULL,NULL,5
222,222,1,1,4,NULL,NULL,5
223,223,1,1,4,NULL,NULL,5
224,224,1,1,4,NULL,NULL,5
225,225,1,1,4,NULL,NULL,5
226,226,1,1,4,NULL,NULL,5
227,227,1,1,4,NULL,NULL,5
228,228,1,1,4,NULL,NULL,5
229,229,1,1,4,NULL,NULL,5
230,230,1,1,4,NULL,NULL,5
231,231,1,1,4,NULL,NULL,5
232,232,1,1,4,NULL,NULL,5
233,233,1,1,4,NULL,NULL,5
234,234,1,1,4,NULL,NULL,5
235,235,1,1,4,NULL,NULL,5
236,236,1,1,4,NULL,NULL,5
237,237,1,1,4,NULL,NULL,5
238,238,1,1,4,NULL,NULL,5
239,239,1,2,1,NULL,NULL,2
240,240,1,2,1,NULL,NULL,2
241,241,1,2,1,NULL,NULL,2
242,242,1,2,1,NULL,NULL,2
243,243,1,2,1,NULL,NULL,2
244,244,1,2,1,NULL,NULL,2
245,245,1,2,1,NULL,NULL,2
246,246,1,2,1,NULL,NULL,2
247,247,1,2,1,NULL,NULL,2
248,248,1,2,1,NULL,NULL,2
249,249,1,2,1,NULL,NULL,9
250,250,1,2,1,NULL,NULL,10
251,251,1,2,1,NULL,NULL,10
252,252,1,2,1,NULL,NULL,10
253,253,1,2,5,NULL,NULL,NULL
254,254,1,2,5,NULL,NULL,NULL
255,255,1,2,5,NULL,NULL,NULL
256,256,1,2,5,NULL,NULL,NULL
257,257,1,2,2,2,NULL,11
258,258,1,2,2,3,NULL,12
259,259,1,2,2,NULL,NULL,NULL
260,260,1,2,2,NULL,NULL,NULL
261,261,1,2,2,NULL,NULL,NULL
262,262,1,2,2,NULL,NULL,NULL
263,263,1,2,2,NULL,NULL,NULL
264,264,1,2,2,NULL,NULL,NULL
265,265,1,2,2,NULL,NULL,NULL
266,266,1,2,2,NULL,NULL,13
267,267,1,2,2,NULL,NULL,13
268,268,1,2,2,NULL,NULL,13
269,269,1,2,2,NULL,NULL,13
270,270,1,2,2,NULL,NULL,13
271,271,1,2,2,NULL,NULL,14
272,272,1,2,2,NULL,NULL,15
273,273,1,2,2,NULL,NULL,16
274,274,1,2,2,NULL,NULL,NULL
275,275,1,2,2,NULL,NULL,17
276,276,1,2,2,NULL,NULL,NULL
277,277,1,2,3,NULL,NULL,NULL
278,278,1,2,3,NULL,NULL,NULL
279,279,1,2,3,NULL,NULL,NULL
280,280,1,2,6,NULL,NULL,NULL
281,281,1,3,2,NULL,NULL,NULL
282,282,1,3,2,NULL,NULL,NULL
283,283,1,3,2,NULL,NULL,NULL
284,284,1,3,2,NULL,NULL,NULL
285,285,1,3,2,NULL,NULL,NULL
286,286,1,3,2,NULL,NULL,NULL
287,287,1,3,2,NULL,NULL,NULL
288,288,1,3,2,NULL,NULL,NULL
289,289,1,3,2,NULL,NULL,NULL
290,290,1,3,2,NULL,NULL,NULL
291,291,1,3,2,NULL,NULL,NULL
292,292,1,3,2,NULL,NULL,NULL
293,293,1,3,2,NULL,NULL,NULL
294,294,1,3,2,NULL,NULL,NULL
295,295,1,3,2,NULL,NULL,NULL
296,296,1,3,2,NULL,NULL,NULL
297,297,1,3,2,NULL,NULL,NULL
298,298,1,3,2,NULL,NULL,NULL
299,299,1,3,2,NULL,NULL,NULL
300,300,1,3,2,NULL,NULL,NULL
301,301,1,3,2,NULL,NULL,NULL
302,302,1,3,2,NULL,NULL,NULL
303,303,1,3,2,NULL,NULL,NULL
304,304,1,3,2,NULL,NULL,NULL
305,305,1,3,2,NULL,NULL,NULL
306,306,1,3,2,NULL,NULL,NULL
307,307,1,3,2,NULL,NULL,NULL
308,308,1,3,2,NULL,NULL,NULL
309,309,1,3,2,NULL,NULL,NULL
310,310,1,3,2,NULL,NULL,NULL
311,311,1,3,2,NULL,NULL,NULL
312,312,1,3,2,NULL,NULL,NULL
313,313,1,3,2,NULL,NULL,NULL
314,314,1,3,2,NULL,NULL,NULL
315,315,1,3,2,NULL,NULL,NULL
316,316,1,3,2,NULL,NULL,NULL
317,317,1,3,2,NULL,NULL,NULL
318,318,1,3,2,NULL,NULL,NULL
319,319,1,3,2,NULL,NULL,NULL
320,320,1,3,2,NULL,NULL,NULL
321,321,1,3,2,NULL,NULL,NULL
322,322,1,3,2,NULL,NULL,NULL
323,323,1,3,2,NULL,NULL,NULL
324,324,1,3,2,NULL,NULL,NULL
325,325,1,3,2,NULL,NULL,NULL
326,326,1,3,2,NULL,NULL,NULL
327,327,1,3,2,NULL,NULL,NULL
328,328,1,3,2,NULL,NULL,NULL
329,329,1,3,2,NULL,NULL,NULL
330,330,1,3,2,NULL,NULL,NULL
331,331,1,3,2,NULL,NULL,NULL
332,332,1,3,2,NULL,NULL,NULL
333,333,1,3,2,NULL,NULL,NULL
334,334,1,3,2,NULL,NULL,NULL
335,335,1,3,2,NULL,NULL,NULL
336,336,1,3,2,NULL,NULL,NULL
337,337,1,3,2,NULL,NULL,NULL
338,338,1,3,2,NULL,NULL,NULL
339,339,1,3,2,NULL,NULL,NULL
340,340,1,3,2,NULL,NULL,NULL
341,341,1,3,2,NULL,NULL,NULL
342,342,1,3,2,NULL,NULL,NULL
343,343,1,3,2,NULL,NULL,NULL
344,344,1,3,2,NULL,NULL,NULL
345,345,1,3,2,NULL,NULL,NULL
346,346,1,3,2,NULL,NULL,NULL
347,347,1,3,2,NULL,NULL,NULL
348,348,1,3,2,NULL,NULL,NULL
349,349,1,3,2,NULL,NULL,NULL
350,350,1,3,2,NULL,NULL,NULL
351,351,1,3,2,NULL,NULL,NULL
352,352,1,3,2,NULL,NULL,NULL
353,353,1,3,2,NULL,NULL,NULL
354,354,1,3,2,NULL,NULL,NULL
355,355,1,3,2,NULL,NULL,NULL
356,356,1,3,2,NULL,NULL,NULL
357,357,1,3,2,NULL,NULL,NULL
358,358,1,3,2,NULL,NULL,NULL
359,359,1,3,2,NULL,NULL,NULL
360,360,1,3,2,NULL,NULL,NULL
361,361,1,3,2,NULL,NULL,NULL
362,362,1,3,2,NULL,NULL,NULL
363,363,1,3,2,NULL,NULL,NULL
364,364,1,3,2,NULL,NULL,NULL
365,365,1,3,2,NULL,NULL,NULL
366,366,1,3,2,NULL,NULL,18
367,367,1,3,2,NULL,NULL,19
368,368,1,3,2,NULL,NULL,19
369,369,1,3,2,NULL,NULL,20
370,370,1,3,2,NULL,NULL,21
371,371,1,3,2,NULL,NULL,22
372,372,1,3,2,NULL,NULL,23
373,373,1,3,2,NULL,NULL,24
374,374,1,3,2,NULL,NULL,14
375,375,1,3,2,NULL,NULL,14
376,376,1,3,2,NULL,NULL,14
377,377,1,3,2,NULL,NULL,25
378,378,1,3,2,NULL,NULL,26
379,379,1,3,2,4,NULL,11
380,380,1,3,2,5,NULL,11
381,381,1,3,2,6,NULL,27
382,382,1,3,2,4,NULL,28
383,383,1,3,2,7,NULL,27
384,384,1,3,3,NULL,NULL,NULL
385,385,1,3,3,NULL,NULL,NULL
386,386,1,3,3,8,NULL,NULL
387,387,1,3,3,9,NULL,29
388,388,2,1,7,NULL,NULL,30
389,389,2,1,7,NULL,NULL,30
390,390,2,1,7,NULL,NULL,30
391,391,2,1,7,NULL,NULL,30
392,392,2,1,7,NULL,NULL,30
393,393,2,1,7,NULL,NULL,30
394,394,2,1,7,NULL,NULL,30
395,395,2,1,7,NULL,NULL,30
396,396,2,1,7,NULL,NULL,30
397,397,2,1,7,NULL,NULL,31
398,398,2,1,7,NULL,NULL,31
399,399,2,1,7,NULL,NULL,31
400,400,2,1,7,NULL,NULL,32
401,401,2,1,7,NULL,NULL,33
402,402,2,1,7,NULL,NULL,33
403,403,2,1,7,NULL,NULL,30
404,404,2,1,7,NULL,NULL,30
405,405,2,1,7,NULL,NULL,30
406,406,2,1,7,NULL,NULL,34
407,407,2,1,7,NULL,NULL,35
408,408,2,1,7,NULL,NULL,34
409,409,2,1,7,NULL,NULL,36
410,410,2,1,7,NULL,NULL,30
411,411,2,1,7,NULL,NULL,30
412,412,2,1,7,NULL,NULL,37
413,413,2,1,7,NULL,NULL,30
414,414,2,1,7,NULL,NULL,35
415,415,2,1,7,NULL,NULL,35
416,416,2,1,7,NULL,NULL,30
417,417,2,1,7,NULL,NULL,38
418,418,2,1,7,NULL,NULL,38
419,419,2,1,7,NULL,NULL,39
420,420,2,1,7,NULL,NULL,39
421,421,2,1,7,NULL,NULL,39
422,422,2,1,7,NULL,NULL,39
423,423,2,1,7,NULL,NULL,30
424,424,2,1,7,NULL,NULL,38
425,425,2,1,7,NULL,NULL,38
426,426,2,1,7,NULL,NULL,40
427,427,2,1,7,NULL,NULL,41
428,428,2,1,7,NULL,NULL,41
429,429,2,1,7,NULL,NULL,41
430,430,2,1,7,NULL,NULL,41
431,431,2,1,7,NULL,NULL,38
432,432,2,1,7,NULL,NULL,32
433,433,2,1,7,NULL,NULL,33
434,434,2,1,7,NULL,NULL,38
435,435,2,1,7,NULL,NULL,38
436,436,2,1,7,NULL,NULL,38
437,437,2,1,7,NULL,NULL,38
438,438,2,1,7,NULL,NULL,38
439,439,2,1,7,NULL,NULL,38
440,440,2,1,7,NULL,NULL,38
441,441,2,1,7,NULL,NULL,38
442,442,2,1,7,NULL,NULL,38
443,443,2,1,7,NULL,NULL,38
444,444,2,1,7,NULL,NULL,38
445,445,2,1,7,NULL,NULL,38
446,446,2,1,7,NULL,NULL,38
447,447,2,1,7,NULL,NULL,38
448,448,2,1,7,NULL,NULL,38
449,449,2,1,7,NULL,NULL,42
450,450,2,1,7,NULL,NULL,43
451,451,2,1,7,NULL,NULL,38
452,452,2,1,7,NULL,NULL,38
453,453,2,1,7,NULL,NULL,38
454,454,2,1,7,NULL,NULL,40
455,455,2,1,7,NULL,NULL,39
456,456,2,1,7,NULL,NULL,32
457,457,2,1,7,NULL,NULL,44
458,458,2,1,7,NULL,NULL,38
459,459,2,1,7,NULL,NULL,38
460,460,2,1,7,NULL,NULL,38
461,461,2,1,7,NULL,NULL,45
462,462,2,1,7,NULL,NULL,45
463,463,2,1,7,NULL,NULL,45
464,464,2,1,7,NULL,NULL,45
465,465,2,1,7,NULL,NULL,38
466,466,2,1,7,NULL,NULL,38
467,467,2,1,7,NULL,NULL,38
468,468,2,1,7,NULL,NULL,39
469,469,2,1,7,NULL,NULL,38
470,470,2,1,7,NULL,NULL,32
471,471,2,1,7,NULL,NULL,32
472,472,2,1,7,NULL,NULL,31
473,473,2,1,7,NULL,NULL,1
474,474,2,1,7,NULL,NULL,46
475,475,2,1,7,NULL,NULL,38
476,476,2,1,7,NULL,NULL,32
477,477,2,1,7,NULL,NULL,47
478,478,2,1,7,NULL,NULL,38
479,479,2,1,7,NULL,NULL,38
480,480,2,1,7,NULL,NULL,38
481,481,2,1,7,NULL,NULL,38
482,482,2,1,7,NULL,NULL,38
483,483,2,1,7,NULL,NULL,38
484,484,2,1,7,NULL,NULL,43
485,485,2,1,7,NULL,NULL,30
486,486,2,1,7,NULL,NULL,1
487,487,2,1,7,NULL,NULL,48
488,488,2,1,7,NULL,NULL,48
489,489,2,1,7,NULL,NULL,48
490,490,2,1,7,NULL,NULL,47
491,491,2,1,8,NULL,NULL,1
492,492,2,1,8,NULL,NULL,38
493,493,2,1,8,NULL,NULL,38
494,494,2,1,8,NULL,NULL,49
495,495,2,1,8,NULL,NULL,38
496,496,2,1,8,NULL,NULL,38
497,497,2,1,8,NULL,NULL,38
498,498,2,1,8,NULL,NULL,38
499,499,2,1,8,NULL,NULL,38
500,500,2,1,8,NULL,NULL,38
501,501,2,1,8,NULL,NULL,38
502,502,2,1,8,NULL,NULL,38
503,503,2,1,8,NULL,NULL,38
504,504,2,1,8,NULL,NULL,38
505,505,2,1,8,NULL,NULL,38
506,506,2,1,8,NULL,NULL,38
507,507,2,1,8,NULL,NULL,38
508,508,2,1,8,NULL,NULL,38
509,509,2,1,8,NULL,NULL,38
510,510,2,1,8,NULL,NULL,38
511,511,2,1,8,NULL,NULL,50
512,512,2,1,8,NULL,NULL,38
513,513,2,1,8,NULL,NULL,38
514,514,2,1,8,NULL,NULL,38
515,515,2,1,8,NULL,NULL,38
516,516,2,1,8,NULL,NULL,38
517,517,2,1,8,NULL,NULL,38
518,518,2,1,8,NULL,NULL,38
519,519,2,1,8,NULL,NULL,38
520,520,2,1,8,NULL,NULL,38
521,521,2,1,8,NULL,NULL,38
522,522,2,1,8,NULL,NULL,38
523,523,2,1,8,NULL,NULL,38
524,524,2,1,8,NULL,NULL,38
525,525,2,1,8,NULL,NULL,38
526,526,2,1,8,NULL,NULL,38
527,527,2,1,8,NULL,NULL,49
528,528,2,1,8,NULL,NULL,49
529,529,2,1,8,NULL,NULL,49
530,530,2,1,8,NULL,NULL,49
531,531,2,1,8,NULL,NULL,49
532,532,2,1,8,NULL,NULL,49
533,533,2,1,8,NULL,NULL,40
534,534,2,1,8,NULL,NULL,38
535,535,2,1,8,NULL,NULL,38
536,536,2,1,8,NULL,NULL,38
537,537,2,1,8,NULL,NULL,32
538,538,2,1,8,NULL,NULL,32
539,539,2,1,8,NULL,NULL,51
540,540,2,1,8,NULL,NULL,51
541,541,2,1,8,NULL,NULL,51
542,542,2,1,8,NULL,NULL,51
543,543,2,1,8,NULL,NULL,51
544,544,2,1,8,NULL,NULL,51
545,545,2,1,8,NULL,NULL,49
546,546,2,1,8,NULL,NULL,49
547,547,2,1,8,NULL,NULL,49
548,548,2,1,8,NULL,NULL,49
549,549,2,1,8,NULL,NULL,49
550,550,2,1,8,NULL,NULL,49
551,551,2,1,8,NULL,NULL,49
552,552,2,1,8,NULL,NULL,49
553,553,2,1,8,NULL,NULL,1
554,554,2,1,8,NULL,NULL,38
555,555,2,1,8,NULL,NULL,38
556,556,2,1,8,NULL,NULL,38
557,557,2,1,8,NULL,NULL,38
558,558,2,1,8,NULL,NULL,49
559,559,2,1,8,NULL,NULL,49
560,560,2,1,8,NULL,NULL,32
561,561,2,1,8,NULL,NULL,32
562,562,2,1,8,NULL,NULL,39
563,563,2,1,8,NULL,NULL,39
564,564,2,1,8,NULL,NULL,39
565,565,2,1,8,NULL,NULL,39
566,566,2,1,8,NULL,NULL,38
567,567,2,1,8,NULL,NULL,33
568,568,2,1,8,NULL,NULL,39
569,569,2,1,8,NULL,NULL,39
570,570,2,1,8,NULL,NULL,39
571,571,2,1,8,NULL,NULL,39
572,572,2,1,8,NULL,NULL,38
573,573,2,1,8,NULL,NULL,38
574,574,2,1,8,NULL,NULL,38
575,575,2,1,8,NULL,NULL,38
576,576,2,1,8,NULL,NULL,38
577,577,2,1,8,NULL,NULL,38
578,578,2,1,8,NULL,NULL,38
579,579,2,1,8,NULL,NULL,38
580,580,2,1,8,NULL,NULL,49
581,581,2,1,8,NULL,NULL,49
582,582,2,1,8,NULL,NULL,49
583,583,2,1,8,NULL,NULL,49
584,584,2,1,8,NULL,NULL,32
585,585,2,1,8,NULL,NULL,32
586,586,2,1,8,NULL,NULL,32
587,587,2,1,8,NULL,NULL,32
588,588,2,1,8,NULL,NULL,49
589,589,2,1,8,NULL,NULL,49
590,590,2,1,8,NULL,NULL,49
591,591,2,1,8,NULL,NULL,49
592,592,2,1,8,NULL,NULL,49
593,593,2,1,8,NULL,NULL,49
594,594,2,1,8,NULL,NULL,49
595,595,2,1,8,NULL,NULL,49
596,596,2,1,8,NULL,NULL,49
597,597,2,1,8,NULL,NULL,49
598,598,2,1,8,NULL,NULL,49
599,599,2,1,8,NULL,NULL,49
600,600,2,1,8,NULL,NULL,49
601,601,2,1,8,NULL,NULL,49
602,602,2,1,8,NULL,NULL,49
603,603,2,1,8,NULL,NULL,49
604,604,2,1,8,NULL,NULL,49
605,605,2,1,8,NULL,NULL,49
606,606,2,1,8,NULL,NULL,49
607,607,2,1,8,NULL,NULL,49
608,608,2,1,8,NULL,NULL,49
609,609,2,1,8,NULL,NULL,49
610,610,2,1,8,NULL,NULL,49
611,611,2,1,8,NULL,NULL,49
612,612,2,1,8,NULL,NULL,49
613,613,2,1,8,NULL,NULL,49
614,614,2,1,8,NULL,NULL,49
615,615,2,1,8,NULL,NULL,49
616,616,2,1,8,NULL,NULL,1
617,617,2,1,8,NULL,NULL,38
618,618,2,1,8,NULL,NULL,38
619,619,2,1,8,NULL,NULL,38
620,620,2,1,8,NULL,NULL,38
621,621,2,1,8,NULL,NULL,49
622,622,2,1,8,NULL,NULL,49
623,623,2,1,8,NULL,NULL,49
624,624,2,1,8,NULL,NULL,49
625,625,2,1,8,NULL,NULL,49
626,626,2,1,8,NULL,NULL,49
627,627,2,1,8,NULL,NULL,49
628,628,2,1,8,NULL,NULL,49
629,629,2,1,8,NULL,NULL,49
630,630,2,1,8,NULL,NULL,38
631,631,2,1,8,NULL,NULL,38
632,632,2,1,8,NULL,NULL,38
633,633,2,1,8,NULL,NULL,38
634,634,2,1,8,NULL,NULL,38
635,635,2,1,8,NULL,NULL,38
636,636,2,1,8,NULL,NULL,52
637,637,2,1,8,NULL,NULL,38
638,638,2,1,8,NULL,NULL,38
639,639,2,1,9,NULL,NULL,44
640,640,2,1,9,NULL,NULL,43
641,641,2,1,9,NULL,NULL,44
642,642,2,1,9,NULL,NULL,40
643,643,2,1,9,NULL,NULL,40
644,644,2,1,9,NULL,NULL,44
645,645,2,1,9,NULL,NULL,43
646,646,2,1,9,NULL,NULL,40
647,647,2,1,9,NULL,NULL,40
648,648,2,1,9,NULL,NULL,40
649,649,2,1,9,NULL,NULL,44
650,650,2,1,9,NULL,NULL,44
651,651,2,1,9,NULL,NULL,44
652,652,2,1,9,NULL,NULL,40
653,653,2,1,9,NULL,NULL,40
654,654,2,1,9,NULL,NULL,40
655,655,2,1,9,NULL,NULL,40
656,656,2,1,9,NULL,NULL,40
657,657,2,1,9,NULL,NULL,40
658,658,2,1,9,NULL,NULL,40
659,659,2,1,9,NULL,NULL,40
660,660,2,1,9,NULL,NULL,40
661,661,2,1,9,NULL,NULL,53
662,662,2,1,9,NULL,NULL,40
663,663,2,1,9,NULL,NULL,40
664,664,2,1,9,NULL,NULL,40
665,665,2,1,9,NULL,NULL,40
666,666,2,1,9,NULL,NULL,40
667,667,2,1,9,NULL,NULL,40
668,668,2,1,9,NULL,NULL,40
669,669,2,1,9,NULL,NULL,40
670,670,2,1,9,NULL,NULL,40
671,671,2,1,9,NULL,NULL,40
672,672,2,1,9,NULL,NULL,40
673,673,2,1,9,NULL,NULL,40
674,674,2,1,9,NULL,NULL,53
675,675,2,1,9,NULL,NULL,40
676,676,2,1,9,NULL,NULL,40
677,677,2,1,9,NULL,NULL,40
678,678,2,1,9,NULL,NULL,40
679,679,2,1,9,NULL,NULL,53
680,680,2,1,9,NULL,NULL,40
681,681,2,1,9,NULL,NULL,40
682,682,2,1,9,NULL,NULL,40
683,683,2,1,9,NULL,NULL,40
684,684,2,1,9,NULL,NULL,40
685,685,2,1,9,NULL,NULL,40
686,686,2,1,9,NULL,NULL,40
687,687,2,1,9,NULL,NULL,43
